Date,COST,PYPL,EBAY,DIS,ATVI,AMZN
10/04/17,152.3259324,43.05,32.11501171,107.6429959,47.56839679,45.24303316
07/04/17,151.7921422,43.04,31.97357742,107.7866092,48.1212921,44.63649399
06/04/17,151.258352,42.9,32.20930123,108.2365977,47.87879416,44.80608554
05/04/17,148.571608,42.89,31.8792879,108.1887266,47.72359547,45.35476406
04/04/17,148.7940206,42.72,32.19044333,108.2270235,47.56839679,45.23255839
03/04/17,148.3047129,42.63,31.83214314,108.3802111,48.04369276,44.46839885
31/03/17,149.1854667,43.02,31.65299304,108.5621213,48.36379005,44.22049592
30/03/17,149.3633968,43.54,31.77556942,108.3610626,48.68388733,43.71172129
29/03/17,148.9541576,43.24,31.72842466,107.7387381,48.63538774,43.61096396
28/03/17,148.3669884,43.15,31.61527723,108.2365977,48.26679087,42.69716482
27/03/17,147.8154052,43.08,31.52098771,107.5951247,47.53401498,42.23926766
24/03/17,147.6997506,43.13,31.49270085,107.3653434,47.36046279,42.17891302
23/03/17,148.4826429,43.14,31.60584828,107.4610856,47.032642,42.26720038
22/03/17,149.1765702,43.19,31.61527723,107.307898,46.93622412,42.30111869
21/03/17,148.3758849,42.64,31.29469285,106.9919487,46.49270187,42.05870255
20/03/17,148.9630541,43.16,31.8792879,107.9110741,47.20619419,42.74554829
17/03/17,149.2922248,43.08,31.77556942,107.0015229,47.37010458,42.51310812
16/03/17,148.624987,42.4,31.20983228,106.9536518,47.34117922,42.56847477
15/03/17,148.1623688,42.39,31.01182428,107.1068393,47.45688067,42.54602883
14/03/17,147.0058234,42.1,30.98353743,107.5281052,47.32189564,42.52408169
13/03/17,146.3919646,42.59,30.93639266,106.7717415,47.72685074,42.62683421
10/03/17,147.1214779,42.99,31.23811914,106.1972881,47.4375971,42.5205901
09/03/17,147.4773381,42.92,31.2852639,106.3026046,47.26404491,42.54752523
08/03/17,147.8954737,42.79,31.41726923,106.1206943,46.83980624,42.42282556
07/03/17,148.571608,42.89,31.55870352,106.1398428,46.33843326,42.19936377
06/03/17,148.3314024,42.87,31.71899571,105.9579325,46.09738856,42.22879289
03/03/17,151.4718681,43.03,31.81328523,106.5036633,45.38389625,42.39190005
02/03/17,158.3399688,42.77,31.97357742,105.8813387,45.00786651,42.34351658
01/03/17,158.2332108,42.43,32.31301971,106.3121788,45.45138876,42.55151562
28/02/17,157.6282485,42,31.96414847,105.4026275,43.51338937,42.1504815
27/02/17,158.0196947,42.64,32.32244866,105.5366667,44.0533295,42.33004901
24/02/17,157.9663157,43.07,32.11501171,105.6228347,43.91834447,42.16045747
23/02/17,156.4450136,42.53,31.6812799,105.0579555,43.46518043,42.50712254
22/02/17,157.0321828,42.42,31.88871685,105.4313502,43.60980725,42.67771168
21/02/17,157.4147324,42.43,31.98300638,105.3260338,43.71586692,42.71911197
17/02/17,156.4539101,41.96,31.83214314,105.3739049,43.70622513,42.1519779
16/02/17,156.3560485,42.15,31.62470619,105.9962294,43.76407586,42.10558962
15/02/17,155.6888108,41.87,32.06786695,105.4887956,43.85085195,42.03376261
14/02/17,154.4699898,41.62,31.70956676,105.6324089,43.36876255,41.71902066
13/02/17,152.9842737,41.17,31.86043,104.9813617,44.06297129,41.72600384
10/02/17,153.0198597,40.58,31.70956676,104.607967,45.53816486,41.27359346
09/02/17,152.0946234,40.83,31.22869019,104.8281741,38.30682384,40.96932629
08/02/17,149.8349115,40.88,31.35126657,104.3590372,37.78616728,40.88702451
07/02/17,148.637084,40.02,30.57809248,104.3590372,38.61536105,40.52739068
06/02/17,148.202317,39.74,30.20093438,104.9047679,38.75034608,40.28497453
03/02/17,149.3469077,39.59,30.23865019,105.6036862,38.5767939,40.41266699
02/02/17,149.1960701,39.58,30.14436067,105.9004872,39.02031615,41.89659298
01/02/17,143.6150813,39.31,30.34236867,106.5611086,39.02031615,41.51750601
31/01/17,145.4694957,39.78,30.01235533,105.9387841,38.76962966,41.0750716
30/01/17,144.8483999,39.86,30.33293971,106.2164365,38.19112238,41.41924267
27/01/17,143.7925372,40.27,30.65352409,104.6462639,38.19112238,41.68809515
26/01/17,145.5759692,41.5,29.92749476,103.4590602,38.05613735,41.85668909
25/01/17,145.6380788,41.71,28.50372296,103.4399117,38.14291344,41.72550505
24/01/17,145.2210574,41.96,28.2774281,103.3058726,37.69939119,41.02319654
23/01/17,144.6354528,41.62,28.54143877,102.5590831,37.14980927,40.79574435
20/01/17,145.7268068,41.69,28.89031,103.0760912,37.57404795,40.31939164
19/01/17,145.2476758,41.27,28.96574162,102.7122707,37.46798828,40.35480634
18/01/17,145.7534252,41.35,28.6545862,103.5548024,37.68010761,40.27699375
17/01/17,145.3452765,41.27,28.56029667,103.3728921,37.55476437,40.38872465
13/01/17,143.6150813,41.6,28.56029667,103.4590602,37.55476437,40.75883325
12/01/17,143.6239541,41.56,28.61687039,102.9516263,37.72831655,40.58425372
11/01/17,143.3311518,41.28,28.6734441,104.780303,37.79580907,39.85501009
10/01/17,143.4376253,41.08,28.52258086,103.7654353,37.00518245,39.69938491
09/01/17,142.8254024,41.4,28.99402848,103.7462869,36.34954087,39.75026237
06/01/17,144.4757425,41.45,29.27689705,104.3398887,36.55201841,39.7038741
05/01/17,144.5467249,41.06,28.29628601,102.8080129,36.58094378,38.92874099
04/01/17,141.751794,41,28.0605622,102.8654583,36.02172007,37.76803652
03/01/17,141.7251756,40.25,28.13599382,101.5633639,35.32751133,37.59295819
30/12/16,142.0623419,39.47,27.99455953,99.78255829,34.81649657,37.4034147
29/12/16,142.9673671,39.96,28.26799915,100.1080819,35.17324273,38.16557905
28/12/16,142.8608936,39.57,28.29628601,99.85915208,35.12503379,38.51374051
27/12/16,143.7836644,39.72,28.51315191,100.6921095,35.22145167,38.47732821
23/12/16,143.8102828,39.58,28.08884905,100.6729611,35.1925263,37.93812686
22/12/16,143.80141,39.68,27.85312525,100.9314651,35.13467557,38.22493609
21/12/16,144.6620712,40.09,27.6834041,101.0655043,35.57819782,38.43742432
20/12/16,145.3896405,39.74,27.58911458,100.969762,35.51070531,38.46834983
19/12/16,145.0347287,39.44,27.70226201,100.8165744,35.31786955,38.20797693
16/12/16,142.3285258,39.32,27.91912791,99.48575736,35.16360094,37.79746564
15/12/16,142.0623419,39.54,28.03227534,99.94532009,35.66497392,37.95857761
14/12/16,141.0685887,39.55,28.11713591,99.61979649,35.42392921,38.34863815
13/12/16,141.7606668,39.43,28.11713591,99.42831202,35.98315292,38.62397501
12/12/16,142.2575434,39.43,28.48486505,99.62937072,35.8385261,37.91468333
09/12/16,141.6985573,39.65,28.2585702,100.3953086,35.47213816,38.34065738
08/12/16,139.8263972,39.61,27.73997782,98.97832351,36.05064544,38.27431716
07/12/16,136.5079714,39.45,27.25910125,96.9162751,36.10849616,38.42844594
06/12/16,133.9880972,38.98,26.59907458,95.65243898,35.38536206,38.14413071
05/12/16,134.6624298,38.99,26.73107992,94.98726208,35.17324273,37.87677463
02/12/16,134.9463592,38.62,26.79708258,93.59989311,34.43082505,36.92805959
01/12/16,134.6358114,38.34,25.82590049,94.0180043,34.3054818,37.09316194
30/11/16,133.1895456,39.28,26.22191649,94.18904979,35.29858597,37.43833061
29/11/16,134.4051187,39.89,26.88194315,94.71168879,36.59058557,38.034395
28/11/16,134.2010444,39.96,26.93851687,94.04651188,36.03136186,38.24638443
25/11/16,134.7600305,40.26,27.29681706,93.90397398,35.88673504,38.9247506
23/11/16,134.5115922,40.05,27.2496723,93.37183245,35.92530219,38.91228063
22/11/16,135.4609814,40.33,27.40053553,92.84919345,35.8385261,39.17215473
21/11/16,134.130062,40.63,27.34396182,92.77317324,37.05339139,38.90629505
18/11/16,133.4113655,40.08,27.0516643,93.3528274,37.01482424,37.91667852
17/11/16,134.1566804,39.88,27.22138544,94.42661297,38.50930138,37.72913023
16/11/16,134.9907232,39.07,26.71222201,94.18904979,37.57404795,37.23482076
15/11/16,134.1123164,38.94,26.86308525,92.83969093,37.14980927,37.0727112
14/11/16,134.8665041,38.81,26.29734811,93.04874653,36.41703338,35.86711485
11/11/16,132.5240859,40.08,27.00451953,92.82068587,37.99828662,36.86171937
10/11/16,130.163922,40.45,26.55192982,90.23599847,37.31371967,37.02981451
09/11/16,130.2437772,41.26,26.6745062,89.9319176,38.71177893,38.50127054
08/11/16,129.6226815,41.58,26.42935344,89.68485189,39.5409727,39.29286401
07/11/16,127.3601184,41.28,26.62736144,89.73236453,39.61810701,39.15220279
04/11/16,126.2066549,40.9,26.35392182,87.85086414,40.20625608,37.66179241
03/11/16,128.1675429,41.19,26.4576403,88.72509664,41.81643468,38.2593532
02/11/16,129.7823918,41.35,26.64621934,87.33772767,41.074017,38.18602979
01/11/16,129.7293183,41.54,26.75936677,87.79384897,41.074017,39.17614512
31/10/16,130.7996338,41.66,26.88194315,88.07892479,41.62359892,39.39611533
28/10/16,132.471449,41.76,26.96680372,89.18121795,41.76822574,38.72273715
27/10/16,133.4444631,41.69,27.16481172,89.34276091,42.15389726,40.81968669
26/10/16,133.5506101,42.33,27.17424068,88.83912697,42.848106,41.03067852
25/10/16,133.5594557,43.31,27.39110658,88.13593995,43.44589685,41.65866603
24/10/16,134.5590065,43.87,27.55139877,88.72509664,43.84121016,41.80381643
21/10/16,131.7726479,44.15,27.40053553,88.40201072,42.94452388,40.851111
20/10/16,132.7191253,40.09,27.36281972,87.45175799,42.73240454,40.41865257
19/10/16,132.1972359,40.24,30.66295305,87.35673272,42.22138977,40.78626718
18/10/16,131.8964861,39.83,29.83320524,86.63454065,42.59741951,40.78427198
17/10/16,131.5338172,39.48,29.99349743,86.31145473,41.97070329,40.54983662
14/10/16,132.8164267,39.24,30.06892905,86.75807351,42.12497189,41.04913407
13/10/16,132.8783458,39.2,29.71062886,86.58702802,41.61395713,41.36437482
12/10/16,133.0906398,39.53,29.70119991,86.86260131,41.77786753,41.60429697
11/10/16,133.5771468,39.19,29.6634841,87.29021503,41.36327064,41.45016819
10/10/16,132.9314193,39.86,30.12550276,87.88887425,42.22138977,41.98438155
07/10/16,132.6748974,39.88,29.81434733,87.88887425,42.34673302,41.87065545
06/10/16,132.2149271,40.18,30.2952239,88.21196017,42.41422554,41.98188755
05/10/16,132.6660518,40.44,30.31408181,87.85086414,42.93488209,42.11656319
04/10/16,133.1083309,40.78,30.70066886,87.98389952,42.54921057,41.60130418
03/10/16,133.5771468,40.59,30.6912399,87.88887425,42.5202852,41.73647862
30/09/16,134.9039843,40.97,31.02125324,88.24046775,42.71312096,41.76491014
29/09/16,130.4635017,40.39,30.45551609,87.23319987,42.62634487,41.35290245
28/09/16,132.1618536,40.97,30.03121324,87.61330096,42.57813593,41.3364421
27/09/16,133.0817942,41.06,30.11607381,87.15717965,42.62634487,40.70745699
26/09/16,133.7363673,40.34,29.8614921,87.3852403,42.40458375,39.86199327
23/09/16,134.9216754,40.07,30.23865019,88.63007137,42.77097169,40.19070159
22/09/16,135.4701016,40.49,30.43665819,88.76310675,42.91559851,40.13832773
21/09/16,135.0720503,40.29,30.14436067,87.79384897,43.06986712,39.39212494
20/09/16,134.6032345,39.69,29.56919457,88.3259905,42.54921057,38.91726862
19/09/16,134.2671023,40.01,29.76720257,88.02190963,42.53956878,38.66188371
16/09/16,134.7624549,40.7,29.95578162,87.95539194,42.82882242,38.83247285
15/09/16,135.0455136,40.83,30.15378962,87.89837677,42.99273282,38.39203364
14/09/16,133.2940882,39.96,29.98406848,87.67031612,42.09604653,37.96306679
13/09/16,133.3383161,39.86,30.08778695,88.08842732,41.85500183,37.95907641
12/09/16,134.1786465,38.77,30.63466619,88.98166488,41.90321077,38.4818174
09/09/16,133.3029338,38.01,30.06892905,87.82235656,40.77512157,37.91568092
08/09/16,135.7531602,39.27,30.83267419,89.4092786,41.74894216,39.1088073
07/09/16,137.6726517,38.56,30.65352409,89.04818257,41.82607647,39.12975685
06/09/16,139.8132828,37.18,30.55923457,89.13370531,41.95141971,39.34872946
02/09/16,139.7425181,37.07,30.43665819,89.722862,41.26685276,38.52920327
01/09/16,138.1768499,36.83,30.2952239,89.57082156,40.64013654,38.43842191
31/08/16,143.3780527,37.15,30.32351076,89.76087211,39.88807707,38.36559731
30/08/16,143.2630601,37,29.95578162,90.1409732,40.09055462,38.28678712
29/08/16,145.0498678,37.29,29.60691038,90.15047572,39.81094277,38.47184142
26/08/16,145.0056399,37.65,29.52204981,90.47356165,39.57953986,38.35761653
25/08/16,145.8282791,37.51,29.55033667,90.79664758,39.52168913,37.86979145
24/08/16,148.2254321,37.52,29.4654761,91.05321581,39.21315191,37.77152811
23/08/16,148.0396748,37.86,28.91859686,91.19575372,39.18422655,38.03090341
22/08/16,148.5527186,38.11,28.8714521,91.10072845,38.68285357,37.88276021
19/08/16,148.6234833,38.09,28.88088105,91.59485986,38.54786854,37.7745209
18/08/16,148.3846526,38.22,28.77716258,91.84192557,38.58643569,38.13116194
17/08/16,148.5704098,38.14,28.86202315,92.05098117,38.45145066,38.13964152
16/08/16,148.968461,38.38,29.0694601,92.0604837,37.90186874,38.1102124
15/08/16,149.2515197,38.46,29.27689705,92.26953929,39.99413674,38.3321778
12/08/16,149.5257327,38.51,29.12603381,92.02247359,39.66631595,38.53518885
11/08/16,148.4996451,38.46,29.41833134,92.90620862,39.83022634,38.46934743
10/08/16,148.862314,38.07,29.34289972,92.99173136,39.6277488,38.33566939
09/08/16,148.0859786,38.1,29.33347076,91.86093062,39.77237562,38.32319942
08/08/16,147.6801669,37.91,29.37118657,90.98669812,39.15530118,38.23590966
05/08/16,147.9448267,38.1,29.59748143,91.06271834,39.10709224,38.20697934
04/08/16,146.9302975,37.3,29.286326,90.42604901,39.36742052,37.94710524
03/08/16,146.5509518,36.58,29.18260753,91.30978405,38.93354006,37.64134166
02/08/16,146.8861875,36.54,29.03174429,90.28351111,38.32610741,37.93762806
01/08/16,147.8213188,37.06,29.4654761,90.78714505,38.63464463,38.2947679
29/07/16,147.5213711,37.24,29.38061553,91.17674866,38.72142072,37.8493407
28/07/16,146.7538576,37.22,29.39004448,91.13873856,38.82748039,37.54008554
27/07/16,146.5774178,37.22,29.52204981,91.5378447,39.42527125,36.74500048
26/07/16,147.8301408,37.69,29.60691038,91.87993568,40.07127104,36.69113023
25/07/16,148.1830206,37.78,28.92802581,92.54511258,40.88118124,36.89164728
22/07/16,147.7419209,37.42,28.74887572,92.84919345,39.95556959,37.15351658
21/07/16,147.3713972,40.13,28.22085439,93.13426927,39.79165919,37.13206824
20/07/16,148.2447745,40.05,25.4487424,93.33382234,39.89771886,37.19641326
19/07/16,148.3153504,39.37,24.98672373,94.52163825,40.03270389,36.90860644
18/07/16,147.7772089,38.92,24.97729478,95.1678101,40.63049475,36.71507256
15/07/16,146.8067896,39.09,24.83586049,94.83522164,40.68834548,36.68364825
14/07/16,147.2743552,39.96,24.59070773,94.99676461,40.3508829,36.97095627
13/07/16,147.1332034,39.28,23.68552831,94.91124186,40.60156939,37.04228448
12/07/16,146.6921037,38.79,23.69495726,95.21532273,41.13186773,37.32061413
11/07/16,147.0802714,38.15,23.44037555,95.00626713,40.68834548,37.59844498
08/07/16,145.9510563,37.36,23.20465174,94.66417615,39.81094277,37.20090245
07/07/16,144.4160294,36.32,22.56348298,93.51437036,38.94318185,36.74001249
06/07/16,137.6319166,35.93,22.46919345,92.89169598,39.0588833,36.79188755
05/07/16,136.9614451,36.12,22.40319079,92.13693916,38.71177893,36.31753003
01/07/16,137.7201366,36.35,22.42204869,92.48601419,38.19112238,36.19682076
30/06/16,138.5405819,36.51,22.07317745,92.28789052,38.21040596,35.69502931
29/06/16,138.5758699,35.77,21.97888793,91.49539586,36.65807808,35.69403172
28/06/16,137.2702149,35.24,21.67716146,90.61799105,35.84816789,35.31245074
27/06/16,136.0880678,34.2,21.42257974,89.04243618,34.85506372,34.48494378
24/06/16,137.2349269,35.08,21.80916679,90.30665386,35.65533213,34.86403075
23/06/16,138.5317599,36.66,23.43094659,93.42002576,37.52583901,36.01725324
22/06/16,139.4933572,36,22.95007002,93.20303317,36.94733172,35.44463239
21/06/16,138.6817338,36.16,23.28951231,93.23133655,37.27515252,35.70500529
20/06/16,138.0465503,36.86,23.16693593,93.93892107,37.30407788,35.61472273
17/06/16,137.5260527,36.97,22.43147764,93.40115684,36.71592881,35.23463815
16/06/16,137.9936184,36.97,22.48805136,92.8162203,37.63189867,35.78930226
15/06/16,136.6173874,36.84,22.59176983,92.71244124,36.95697351,35.6271927
14/06/16,137.5084087,37.16,22.51633821,92.83508922,37.03410782,35.87858722
13/06/16,136.6967853,36.54,22.52576717,92.05202902,36.28204835,35.67607496
10/06/16,136.6262094,36.77,22.69548831,91.83503643,36.41703338,35.8092542
09/06/16,135.902806,37.13,22.94064107,92.30675944,37.15945106,36.29508409
08/06/16,135.3029104,37.55,22.84635155,92.49544865,36.75449596,36.24470543
07/06/16,134.6412609,37.57,22.89349631,92.78791692,36.76413775,36.10005382
06/06/16,134.3060252,38.1,22.62005669,93.19359871,36.40739159,36.24919462
03/06/16,133.8384595,38.33,22.61062774,93.16529533,36.45560053,36.18983758
02/06/16,133.6620197,38.56,22.86520945,93.13699195,37.30407788,36.32451321
01/06/16,134.553041,38.31,22.69548831,92.94830274,37.26551073,35.8855704
31/05/16,131.2447935,37.79,23.06321745,93.60871496,37.8536598,36.05266795
27/05/16,131.5182753,38.09,22.96892793,94.61820221,37.9307941,35.52643537
26/05/16,132.0740609,38.07,22.74263307,94.16534812,37.6945703,35.65961461
25/05/16,127.5130904,38.76,22.66248698,94.21252042,37.55476437,35.33240269
24/05/16,125.7751577,38.92,22.6766304,93.88231431,37.62225689,35.12540125
23/05/16,125.2811261,38.07,22.12032222,93.57097712,36.37846623,34.75379625
20/05/16,125.8810216,37.53,22.29947231,94.13704474,36.18563047,35.05556944
19/05/16,125.8898436,37.65,22.08260641,92.84452368,36.44595875,34.84208361
18/05/16,124.6459426,38.98,22.33718812,93.40115684,37.09195854,34.78871216
17/05/16,126.683823,39.065,21.94117212,94.2879961,36.75449596,34.67997405
16/05/16,128.6158395,39.3,22.4409066,94.68424344,37.97900304,35.44762518
13/05/16,127.4778024,39.48,22.42204869,94.8351948,36.91840636,35.41071408
12/05/16,129.4362849,39.51,22.23346964,95.95789557,36.55201841,35.8102518
11/05/16,129.7891646,39.71,22.38433288,96.50509427,35.78067537,35.57581643
10/05/16,131.941731,40.11,22.78034888,100.5713467,35.10575021,35.069037
09/05/16,131.0859976,39.62,22.64834355,99.38260466,35.81924252,33.90583854
06/05/16,129.1892691,39.48,22.4597645,99.57129386,36.51345126,33.61653532
05/05/16,130.4243481,38.95,22.45033555,98.99579179,33.65948201,32.87532052
04/05/16,133.6620197,38.31,22.4409066,97.80704979,33.05204936,33.46440173
03/05/16,133.5737997,38.36,22.61062774,97.91082885,32.88813896,33.48535127
02/05/16,133.1503441,39.02,22.8746384,98.45802755,33.341303,34.11034599
29/04/16,130.680186,39.18,23.03493059,97.42023692,33.23524333,32.90026045
28/04/16,133.6002657,40.07,23.21408069,98.14669036,32.68566141,30.027679
27/04/16,133.8913915,40.01,23.82696259,99.3259979,33.13882545,30.25562999
26/04/16,134.2256362,39.73,23.09150431,98.95805395,33.94873565,30.7698914
25/04/16,133.2668817,39.82,22.83692259,98.65615122,33.66912379,31.23477174
22/04/16,131.8683314,40.31,23.00664374,97.90139439,33.40879552,30.95045651
21/04/16,133.1877184,40.1,23.28008336,97.09003081,33.92945207,31.4741951
20/04/16,134.348779,40.08,23.2517965,97.42967138,33.9873028,31.57345603
19/04/16,135.1755948,39.24,22.91235421,96.83530038,33.94873565,31.31956752
18/04/16,134.8413501,39.64,23.8646784,95.74090299,34.17049677,31.69117251
15/04/16,134.7270033,38.58,23.77981783,93.01434397,33.33166121,31.21930899
14/04/16,133.1701266,38.64,23.77038888,93.05208181,33.65948201,30.96292648
13/04/16,133.5923304,38.79,23.6478125,93.85401093,33.90052671,30.66713888
12/04/16,132.3960862,37.8,23.02550164,91.84447089,32.28070632,30.08603844
11/04/16,131.103087,38.06,22.68605936,90.82554918,32.2132138,29.72490822
08/04/16,133.3900244,38.41,22.69548831,90.96706608,32.75315393,29.658568
07/04/16,133.7242691,38.28,22.72377517,90.72177012,32.22285559,29.50044882
06/04/16,137.893532,39.16,23.97782583,91.96711887,32.7820793,30.03166939
05/04/16,137.2074508,38.55,22.99721478,91.51426478,32.50246744,29.23658433
04/04/16,138.7379397,38.79,22.6577725,93.09925411,33.00384042,29.58823739
01/04/16,139.1953272,39.4,22.51633821,93.46719806,33.18703439,29.85309947
31/03/16,138.606001,38.6,22.49748031,93.69362511,32.62781069,29.61068333
30/03/16,138.6235928,39.04,22.66720145,93.31624669,32.84957181,29.86257665
29/03/16,136.5653491,39.53,22.72377517,92.60866217,32.04930341,29.6216569
28/03/16,134.2872076,38.74,22.74263307,92.54262095,30.98870672,28.92383758
24/03/16,133.1965143,38.92,22.94064107,91.72182291,30.80698282,29.07746756
23/03/16,135.0260643,40.52,22.78977783,91.35387895,31.1608662,28.41306776
22/03/16,133.9001874,41.32,22.75206202,92.06146348,31.12260854,27.95666699
21/03/16,135.4042886,41.14,22.95007002,92.89169598,30.64438776,27.63244786
18/03/16,134.7094114,39.41,22.41261974,93.58984604,30.79741841,27.53767612
17/03/16,135.3163294,39.93,22.40319079,93.96722445,31.17999504,27.90479193
16/03/16,135.5098395,39.84,22.32775917,92.87282706,31.36171893,28.64451033
15/03/16,135.6153905,39.27,22.23346964,92.68413786,31.06522205,28.78167996
14/03/16,134.2872076,39.38,22.89349631,93.22190209,30.99827114,28.59961845
11/03/16,134.3223912,39.49,22.64834355,92.40110405,30.14703814,28.41207016
10/03/16,134.4631259,38.49,22.33718812,91.55200262,29.88879892,27.8793532
09/03/16,134.6214523,38.57,22.58234088,92.13693916,29.51578671,27.90628832
08/03/16,132.7743105,38.16,22.69548831,92.28789052,29.43927139,27.94569342
07/03/16,130.3290466,38.98,22.8746384,93.76910079,29.6305597,28.07238827
04/03/16,132.7303309,39.04,23.01607269,92.9105649,29.83141243,28.68790581
03/03/16,133.3460449,39.02,22.57291193,93.23133655,30.14703814,28.8051235
02/03/16,134.3927585,39.16,22.36547498,91.51426478,30.61569451,28.94079673
01/03/16,132.3960862,39.25,22.86520945,92.1275047,30.80698282,28.88243729
29/02/16,131.9650865,38.14,22.4409066,90.11796466,30.29050438,27.55962326
26/02/16,131.6572295,37.49,22.79920679,89.91984099,30.50092152,27.69479769
25/02/16,136.0903698,36.74,22.79920679,90.24061264,30.9121914,27.6908073
24/02/16,135.3427172,36.47,22.59176983,90.03305451,30.32876204,27.63544065
23/02/16,132.2553516,35.48,22.27118545,89.98588221,29.39144931,27.5805728
22/02/16,131.9914742,36,22.8557805,90.91989378,30.14703814,27.90778472
19/02/16,130.79523,35.76,22.45033555,89.63680718,28.87497086,26.68074003
18/02/16,130.7512505,36.31,22.18632488,89.78775855,27.62203241,26.18692936
17/02/16,132.7391269,36.36,21.89402736,90.09909574,28.1672041,26.64083614
16/02/16,131.1558625,35.46,21.63944565,87.65557052,28.13851086,25.99239789
12/02/16,130.7512505,34.3,21.20571384,85.99510551,26.89513682,25.29308217
11/02/16,128.9920678,33.52,20.81912679,85.20261085,29.19059658,25.13047381
10/02/16,130.2234957,32.9,21.04542165,83.82517965,28.8367132,24.46507641
09/02/16,129.7761128,32.7,20.75312413,87.09893737,27.5550815,24.04558674
08/02/16,128.9690693,33.61,21.19628489,86.91024816,27.46900176,24.34636233
05/02/16,126.3110889,35.07,21.87516946,88.58958209,29.20016099,25.04617684
04/02/16,125.6882618,37.17,22.14860907,90.03305451,30.5487436,26.74857665
03/02/16,128.6883585,37.01,22.15803803,89.75945517,31.67734465,26.48970014
02/02/16,130.2673567,36.83,21.96003003,87.85369419,31.96427712,27.53867371
01/02/16,132.6797152,37.08,22.57291193,89.76888963,33.15982908,28.67144546
29/01/16,132.5656764,36.14,22.12032222,90.40099847,33.30329531,29.27948102
28/01/16,131.2235279,34.24,21.80916679,88.24050706,32.3181605,31.69117251
27/01/16,129.5918964,31.59,24.91129211,88.98582942,32.58596414,29.09741951
26/01/16,130.2673567,31.97,25.12815802,90.82554918,33.76238726,29.9902691
25/01/16,132.2674212,31.47,24.64256697,89.90097207,33.21721557,29.75483614
22/01/16,134.8201351,31.69,24.92072106,91.41992018,34.35538103,29.74735416
21/01/16,131.9165327,31.2,24.60013668,88.70279561,33.0546205,28.68192023
20/01/16,130.5480675,31.2,24.34555497,87.30649549,33.19808674,28.51981067
19/01/16,131.9954826,32.2,24.29841021,88.65562331,33.61892103,28.6549851
15/01/16,131.9253049,32.31,23.81753364,88.58958209,33.38937505,28.44050168
14/01/16,134.3727522,32.87,24.38327078,93.5049359,33.85803142,29.57876021
13/01/16,133.4428977,32.12,23.95896792,92.9105649,33.34155297,29.02060452
12/01/16,136.8947633,33.08,24.71328411,95.72203407,35.50311091,30.82027006
11/01/16,135.723673,33.04,24.60956564,94.26912718,34.63274909,30.81278808
08/01/16,133.4341255,32.69,24.2795523,93.63701834,34.1545283,30.27957232
07/01/16,135.8113951,33.13,24.22297859,93.87287985,34.69013558,30.3239654
06/01/16,138.9957082,33.98,24.90186316,94.68424344,35.18748519,31.55649688
05/01/16,140.2939957,34.31,24.62842354,95.19370429,35.52223974,31.61335992
04/01/16,139.9518794,34.75,24.92072106,97.15607203,35.98133169,31.77297549
