Date,COST,PYPL,EBAY,DIS,ATVI,AMZN,COST Pos,PYPL Pos,EBAY Pos,DIS Pos,ATVI Pos,AMZN Pos,Total Pos,Daily return,Cumulative return
18/11/19,290.2421972,103.66,33.46406313,146.7676694,51.82916027,87.4159606,3456.4522992274538,4971.702637889687,2238.0347027567104,2517.730258359986,2400.7430999931767,4585.4461352705575,20170.109133497568,0.0012836042104822365,1.0170109133497571
19/11/19,288.0501795,104.95,33.42592745,147.4933071,52.36976406,87.42892936,3430.3478778435037,5033.57314148681,2235.4842361585074,2530.178231414035,2425.7840385673617,4586.126417795775,20241.493943265992,0.0035391384992493613,1.0241493943265998
20/11/19,286.4585841,104.09,33.23524902,146.051972,53.16592601,87.06680154,3411.3937986887795,4992.326139088728,2222.7319011611294,2505.452806471733,2462.6625119592213,4567.1308293323455,20161.697986701933,-0.003942196993350189,1.0161697986701936
21/11/19,286.1726687,102.55,33.31152039,146.0221513,52.77275962,86.52710139,3407.988873590884,4918.465227817745,2227.8328350263228,2504.9412464052516,2444.450920395233,4538.820599140556,20042.49970237599,-0.005912115358764014,1.0042499702375993
22/11/19,285.2577396,101.77,33.48313097,147.4038449,52.13386422,87.07627871,3397.0931154212135,4881.055155875299,2239.3099360558117,2528.6435494991397,2414.8570833510466,4567.627958829654,20028.586799032164,-0.000694170066130817,1.0028586799032166
25/11/19,285.0099463,104.45,34.17910721,148.7954787,52.81207626,88.47890053,3394.142180892118,5009.592326139088,2285.8559568233186,2552.51637204337,2446.272079597952,4641.203159051902,20329.582074547747,0.015028283250125618,1.032958207454775
26/11/19,287.0971284,106.2,34.083768,150.7338259,53.24455929,89.63112542,3418.9981302959186,5093.525179856115,2279.4797896590235,2585.7678055273127,2466.304830364659,4701.643668228358,20545.719403931387,0.010631666140064944,1.054571940393139
27/11/19,286.6396638,107.75,34.17910721,150.574782,53.54926325,90.70703412,3413.5502506156413,5167.865707434052,2285.8559568233186,2583.0394823136608,2480.418814185733,4758.080975059474,20688.811186431878,0.006964554498544828,1.0688811186431884
29/11/19,285.7342652,108.01,33.99796271,150.6741844,53.89328385,89.8236617,3402.7679897904486,5180.335731414868,2273.741239144279,2584.7446836788986,2496.3539572095256,4711.743251130218,20649.686852368235,-0.0018910866221883982,1.064968685236824
02/12/19,283.4278814,106.21,33.40452981,149.7199212,53.30353425,88.86596828,3375.301599081872,5094.004796163068,2234.053188748303,2568.3747478278938,2469.0365691687384,4661.506983503902,20402.27788449378,-0.011981245509593896,1.040227788449378
03/12/19,281.7886335,105.59,33.26095733,147.6921119,53.65738401,88.28536665,3355.780033204756,5064.268585131894,2224.451240791398,2533.58863414451,2485.4270019932105,4631.051246563625,20294.566741829392,-0.005279368474156998,1.0294566741829394
04/12/19,282.5987269,105.0,33.47153029,147.3939047,52.95951366,87.8229803,3365.427318203392,5035.971223021582,2238.534097081485,2528.473030048797,2453.101426608149,4606.796548828147,20228.303643791554,-0.0032650659105356583,1.0228303643791556
05/12/19,279.339292,104.59,33.29924332,146.5589244,54.05055041,86.81490822,3326.6111799472314,5016.306954436451,2227.011759934472,2514.149336179168,2503.638594020402,4553.917644431482,20141.635468949207,-0.004284500389578949,1.0141635468949213
06/12/19,281.1024366,104.34,33.36624381,146.7776097,54.26679193,87.36957232,3347.6082136843384,5004.3165467625895,2231.4926689364415,2517.900779525781,2513.654969635357,4583.01281579677,20197.985994341278,0.002797713496450749,1.0197985994341283
09/12/19,281.3025774,103.78,33.08867035,145.3362746,53.46080081,87.2653234,3349.9916614910426,4977.458033573142,2212.928902975597,2493.175354583479,2476.3212059796147,4577.544388703604,20087.41954730648,-0.00547413227565241,1.0087419547306484
10/12/19,281.8934691,103.62,33.23224283,145.226932,54.9843206,86.75156079,3357.0285051849046,4969.78417266187,2222.530850932502,2491.299633767899,2546.891124621778,4550.594724611358,20138.12901178031,0.0025244389581453586,1.0138129011780315
11/12/19,281.4360045,105.51,33.4236728,146.708028,55.51509524,87.22591831,3351.5806255046264,5060.431654676258,2235.333447985446,2516.7071382270246,2571.4767738584865,4575.477375810189,20311.00701606203,0.008584611022234956,1.0311007016062033
12/12/19,283.3802289,105.67,33.79696124,146.8770121,57.5595605,87.80502355,3374.7341123594797,5068.10551558753,2260.2985121383695,2519.605980891019,2666.177051473476,4605.854618895394,20494.77579134527,0.009047743183679291,1.0494775791345274
13/12/19,278.1670391,107.65,33.95967672,146.38,57.64802294,87.83545026,3312.6509899039866,5163.069544364508,2271.180720001205,2511.0799723493783,2670.2746596795937,4607.450666560156,20535.706552858825,0.0019971314607325485,1.053570655285883
16/12/19,279.7205125,109.57,33.88310473,148.46,57.6087063,88.24795675,3331.1510796807966,5255.155875299759,2266.05968104627,2546.761392915622,2668.453500476875,4629.088892318491,20696.670421737814,0.007838243523039745,1.0696670421737817
17/12/19,281.6742673,108.46,34.36167966,147.73,57.2646857,89.31787987,3354.4180626892435,5201.918465227816,2298.066174013024,2534.2385866592,2652.518357453082,4685.212222680208,20726.37186872257,0.0014350833433363075,1.0726371868722575
